   Wavelength    Flux
   5583.500       1.009964    
   5584.400       1.009140    
   5585.300      0.9880629    
   5586.200      0.9559353    
   5587.100      0.9379565    
   5588.000      0.9368334    
   5588.900      0.9429617    
   5589.800      0.9603218    
   5590.700      0.9862553    
   5591.600       1.001388    
   5592.500      0.9939737    
   5593.400      0.9713903    
   5594.300      0.9604227    
   5595.200      0.9814411    
   5596.100       1.007295    
   5597.000       1.003586    
   5597.900      0.9821610    
   5598.800      0.9767016    
   5599.700      0.9847535    
   5600.600      0.9772106    
   5601.500      0.9579290    
   5602.400      0.9515513    
   5603.300      0.9705220    
   5604.200       1.003064    
   5605.100       1.020043    
   5606.000       1.021614    
   5606.900       1.022564    
   5607.800       1.022243    
   5608.700       1.021459    
   5609.600       1.022214    
   5610.500       1.019894    
   5611.400       1.019036    
   5612.300       1.019587    
   5613.200       1.011022    
   5614.100      0.9781052    
   5615.000      0.9344974    
   5615.900      0.9324766    
   5616.800      0.9708037    
   5617.700      0.9977586    
   5618.600      0.9999482    
   5619.500      0.9981852    
   5620.400       1.004843    
   5621.300       1.011816    
   5622.200       1.009549    
   5623.100      0.9965643    
   5624.000      0.9784440    
   5624.900      0.9751604    
   5625.800      0.9908312    
   5626.700       1.004080    
   5627.600       1.008061    
   5628.500       1.014106    
   5629.400       1.020738    
   5630.300       1.021316    
   5631.200       1.018048    
   5632.100       1.010944    
   5633.000       1.002694    
   5633.900       1.001231    
   5634.800       1.004071    
   5635.700       1.004261    
   5636.600      0.9994983    
   5637.500      0.9882265    
   5638.400      0.9867359    
   5639.300      0.9957423    
   5640.200      0.9969131    
   5641.100      0.9917204    
   5642.000      0.9923934    
   5642.900      0.9939308    
   5643.800      0.9908402    
   5644.700      0.9915189    
   5645.600      0.9965017    
   5646.500       1.004262    
   5647.400       1.014458    
   5648.300       1.014899    
   5649.200       1.008047    
   5650.100       1.006313    
   5651.000       1.008045    
   5651.900       1.008690    
   5652.800       1.007244    
   5653.700       1.000492    
   5654.600      0.9896039    
   5655.500      0.9883666    
   5656.400      0.9864869    
   5657.300      0.9625263    
   5658.200      0.9383036    
   5659.100      0.9489726    
   5660.000      0.9780250    
   5660.900      0.9881477    
   5661.800      0.9772790    
   5662.700      0.9695447    
   5663.600      0.9791892    
   5664.500      0.9913271    
   5665.400      0.9989789    
   5666.300       1.000610    
   5667.200      0.9967207    
   5668.100      0.9952512    
   5669.000      0.9954434    
   5669.900      0.9969695    
   5670.800       1.003785    
   5671.700       1.012686    
   5672.600       1.013550    
   5673.500       1.005684    
   5674.400      0.9968573    
   5675.300      0.9904336    
   5676.200      0.9933522    
   5677.100       1.003310    
   5678.000       1.005155    
   5678.900      0.9995513    
   5679.800      0.9956175    
   5680.700      0.9914950    
   5681.600      0.9802251    
   5682.500      0.9687980    
   5683.400      0.9671015    
   5684.300      0.9722518    
   5685.200      0.9777337    
   5686.100      0.9761058    
   5687.000      0.9671122    
   5687.900      0.9635546    
   5688.800      0.9704694    
   5689.700      0.9817563    
   5690.600      0.9924502    
   5691.500       1.000984    
   5692.400       1.001974    
   5693.300      0.9967075    
   5694.200      0.9934227    
   5695.100      0.9959129    
   5696.000      0.9987325    
   5696.900      0.9975591    
   5697.800      0.9916281    
   5698.700      0.9863251    
   5699.600      0.9835169    
   5700.500      0.9818315    
   5701.400      0.9800619    
   5702.300      0.9842638    
   5703.200      0.9950404    
   5704.100      0.9990078    
   5705.000      0.9907291    
   5705.900      0.9802039    
   5706.800      0.9734401    
   5707.700      0.9627042    
   5708.600      0.9440346    
   5709.500      0.9312193    
   5710.400      0.9295486    
   5711.300      0.9360024    
   5712.200      0.9562832    
   5713.100      0.9822136    
   5714.000      0.9935209    
   5714.900      0.9930533    
   5715.800      0.9928033    
   5716.700      0.9933405    
   5717.600      0.9930933    
   5718.500      0.9968659    
   5719.400       1.001535    
   5720.300       1.001076    
   5721.200      0.9978981    
   5722.100      0.9978414    
   5723.000       1.001766    
   5723.900       1.004368    
   5724.800       1.004751    
   5725.700       1.004250    
   5726.600       1.002103    
   5727.500       1.001454    
   5728.400       1.002710    
   5729.300      0.9998918    
   5730.200      0.9930220    
   5731.100      0.9877489    
   5732.000      0.9893146    
   5732.900      0.9953055    
   5733.800      0.9998626    
   5734.700       1.006263    
   5735.600       1.010688    
   5736.500       1.007168    
   5737.400       1.003803    
   5738.300       1.004863    
   5739.200       1.007377    
   5740.100       1.004840    
   5741.000      0.9966608    
   5741.900      0.9903234    
   5742.800      0.9913089    
   5743.700       1.001910    
   5744.600       1.011810    
   5745.500       1.007655    
   5746.400      0.9950039    
   5747.300      0.9862992    
   5748.200      0.9888301    
   5749.100      0.9994961    
   5750.000       1.007373    
   5750.900       1.002811    
   5751.800      0.9858968    
   5752.700      0.9688302    
   5753.600      0.9638870    
   5754.500      0.9727850    
   5755.400      0.9864724    
   5756.300      0.9957265    
   5757.200       1.000089    
   5758.100      0.9988535    
   5759.000      0.9951978    
   5759.900      0.9932789    
   5760.800      0.9899830    
   5761.700      0.9780011    
   5762.600      0.9644029    
   5763.500      0.9669166    
   5764.400      0.9845912    
   5765.300      0.9983947    
   5766.200       1.001373    
   5767.100      0.9998370    
   5768.000      0.9970071    
   5768.900      0.9948283    
   5769.800      0.9942025    
   5770.700      0.9918946    
   5771.600      0.9871372    
   5772.500      0.9842293    
   5773.400      0.9843134    
   5774.300      0.9826253    
   5775.200      0.9845417    
   5776.100      0.9907720    
   5777.000      0.9931507    
   5777.900      0.9916365    
   5778.800      0.9875161    
   5779.700      0.9792312    
   5780.600      0.9703847    
   5781.500      0.9674982    
   5782.400      0.9699308    
   5783.300      0.9705139    
   5784.200      0.9666184    
   5785.100      0.9643407    
   5786.000      0.9711803    
   5786.900      0.9817981    
   5787.800      0.9871864    
   5788.700      0.9891239    
   5789.600      0.9845841    
   5790.500      0.9716483    
   5791.400      0.9638059    
   5792.300      0.9641913    
   5793.200      0.9692981    
   5794.100      0.9795212    
   5795.000      0.9874097    
   5795.900      0.9862972    
   5796.800      0.9789373    
   5797.700      0.9739495    
   5798.600      0.9763405    
   5799.500      0.9841542    
   5800.400      0.9922587    
   5801.300      0.9967087    
   5802.200      0.9959756    
   5803.100      0.9911807    
   5804.000      0.9851156    
   5804.900      0.9807047    
   5805.800      0.9773081    
   5806.700      0.9768186    
   5807.600      0.9796829    
   5808.500      0.9824159    
   5809.400      0.9826418    
   5810.300      0.9815881    
   5811.200      0.9848787    
   5812.100      0.9878383    
   5813.000      0.9855503    
   5813.900      0.9790589    
   5814.800      0.9720616    
   5815.700      0.9669611    
   5816.600      0.9710049    
   5817.500      0.9837151    
   5818.400      0.9925447    
   5819.300      0.9909714    
   5820.200      0.9863836    
   5821.100      0.9866388    
   5822.000      0.9872057    
   5822.900      0.9854363    
   5823.800      0.9844495    
   5824.700      0.9857113    
   5825.600      0.9857938    
   5826.500      0.9883507    
   5827.400      0.9912559    
   5828.300      0.9902701    
   5829.200      0.9902885    
   5830.100      0.9869212    
   5831.000      0.9783543    
   5831.900      0.9769299    
   5832.800      0.9837011    
   5833.700      0.9894394    
   5834.600      0.9890514    
   5835.500      0.9825246    
   5836.400      0.9786209    
   5837.300      0.9798918    
   5838.200      0.9837793    
   5839.100      0.9873947    
   5840.000      0.9918361    
   5840.900      0.9962322    
   5841.800      0.9971471    
   5842.700      0.9939457    
   5843.600      0.9899996    
   5844.500      0.9861581    
   5845.400      0.9826525    
   5846.300      0.9788953    
   5847.200      0.9755758    
   5848.100      0.9767354    
   5849.000      0.9827203    
   5849.900      0.9848082    
   5850.800      0.9764522    
   5851.700      0.9650836    
   5852.600      0.9592308    
   5853.500      0.9595962    
   5854.400      0.9659095    
   5855.300      0.9686413    
   5856.200      0.9554718    
   5857.100      0.9349233    
   5858.000      0.9331034    
   5858.900      0.9515467    
   5859.800      0.9666232    
   5860.700      0.9675644    
   5861.600      0.9601775    
   5862.500      0.9580134    
   5863.400      0.9668608    
   5864.300      0.9748559    
   5865.200      0.9753250    
   5866.100      0.9730675    
   5867.000      0.9718563    
   5867.900      0.9744946    
   5868.800      0.9786025    
   5869.700      0.9848615    
   5870.600      0.9866727    
   5871.500      0.9813535    
   5872.400      0.9776294    
   5873.300      0.9770693    
   5874.200      0.9752896    
   5875.100      0.9755208    
   5876.000      0.9753914    
   5876.900      0.9738495    
   5877.800      0.9740978    
   5878.700      0.9776291    
   5879.600      0.9755372    
   5880.500      0.9697042    
   5881.400      0.9691210    
   5882.300      0.9690509    
   5883.200      0.9603829    
   5884.100      0.9556135    
   5885.000      0.9645742    
   5885.900      0.9728995    
   5886.800      0.9705670    
   5887.700      0.9487600    
   5888.600      0.8847477    
   5889.500      0.8095369    
   5890.400      0.8068263    
   5891.300      0.8703572    
   5892.200      0.9189104    
   5893.100      0.9341762    
   5894.000      0.9218205    
   5894.900      0.8740313    
   5895.800      0.8317919    
   5896.700      0.8541263    
   5897.600      0.9135135    
   5898.500      0.9460284    
   5899.400      0.9517512    
   5900.300      0.9561924    
   5901.200      0.9613822    
   5902.100      0.9597682    
   5903.000      0.9588457    
   5903.900      0.9621654    
   5904.800      0.9618555    
   5905.700      0.9579653    
   5906.600      0.9580151    
   5907.500      0.9632970    
   5908.400      0.9662158    
   5909.300      0.9621159    
   5910.200      0.9597507    
   5911.100      0.9633695    
   5912.000      0.9612728    
   5912.900      0.9444543    
   5913.800      0.9285603    
   5914.700      0.9297758    
   5915.600      0.9408817    
   5916.500      0.9478543    
   5917.400      0.9511083    
   5918.300      0.9545239    
   5919.200      0.9544303    
   5920.100      0.9543948    
   5921.000      0.9558427    
   5921.900      0.9587349    
   5922.800      0.9622393    
   5923.700      0.9618189    
   5924.600      0.9582234    
   5925.500      0.9548314    
   5926.400      0.9565518    
   5927.300      0.9595987    
   5928.200      0.9582599    
   5929.100      0.9497867    
   5930.000      0.9443240    
   5930.900      0.9515579    
   5931.800      0.9605887    
   5932.700      0.9561824    
   5933.600      0.9455602    
   5934.500      0.9431888    
   5935.400      0.9495620    
   5936.300      0.9560611    
   5937.200      0.9576460    
   5938.100      0.9604920    
   5939.000      0.9645641    
   5939.900      0.9646516    
   5940.800      0.9579384    
   5941.700      0.9517392    
   5942.600      0.9513150    
   5943.500      0.9516773    
   5944.400      0.9517567    
   5945.300      0.9539337    
   5946.200      0.9532615    
   5947.100      0.9452901    
   5948.000      0.9323089    
   5948.900      0.9271205    
   5949.800      0.9372437    
   5950.700      0.9479504    
   5951.600      0.9501835    
   5952.500      0.9493853    
   5953.400      0.9540787    
   5954.300      0.9609172    
   5955.200      0.9575334    
   5956.100      0.9470929    
   5957.000      0.9473298    
   5957.900      0.9582848    
   5958.800      0.9627560    
   5959.700      0.9614530    
   5960.600      0.9602664    
   5961.500      0.9634330    
   5962.400      0.9675400    
   5963.300      0.9640778    
   5964.200      0.9586347    
   5965.100      0.9591255    
   5966.000      0.9607595    
   5966.900      0.9604869    
   5967.800      0.9592643    
   5968.700      0.9562305    
   5969.600      0.9554488    
   5970.500      0.9579599    
   5971.400      0.9620562    
   5972.300      0.9653205    
   5973.200      0.9645522    
   5974.100      0.9588368    
   5975.000      0.9477789    
   5975.900      0.9408233    
   5976.800      0.9432844    
   5977.700      0.9510450    
   5978.600      0.9581269    
   5979.500      0.9611109    
   5980.400      0.9655826    
   5981.300      0.9683239    
   5982.200      0.9624791    
   5983.100      0.9467177    
   5984.000      0.9305645    
   5984.900      0.9300085    
   5985.800      0.9414706    
   5986.700      0.9502059    
   5987.600      0.9511296    
   5988.500      0.9488962    
   5989.400      0.9507471    
   5990.300      0.9527118    
   5991.200      0.9487680    
   5992.100      0.9468611    
   5993.000      0.9527112    
   5993.900      0.9582859    
   5994.800      0.9573619    
   5995.700      0.9517009    
   5996.600      0.9447703    
   5997.500      0.9386249    
   5998.400      0.9371715    
   5999.300      0.9434263    
   6000.200      0.9511260    
   6001.100      0.9516199    
   6002.000      0.9449094    
   6002.900      0.9377934    
   6003.800      0.9358995    
   6004.700      0.9406844    
   6005.600      0.9438873    
   6006.500      0.9373233    
   6007.400      0.9246474    
   6008.300      0.9175051    
   6009.200      0.9242333    
   6010.100      0.9396012    
   6011.000      0.9509359    
   6011.900      0.9520668    
   6012.800      0.9465243    
   6013.700      0.9423017    
   6014.600      0.9441239    
   6015.500      0.9454738    
   6016.400      0.9437305    
   6017.300      0.9434796    
   6018.200      0.9423445    
   6019.100      0.9335548    
   6020.000      0.9213867    
   6020.900      0.9169494    
   6021.800      0.9241566    
   6022.700      0.9336696    
   6023.600      0.9327915    
   6024.500      0.9313383    
   6025.400      0.9369704    
   6026.300      0.9368055    
   6027.200      0.9360158    
   6028.100      0.9426265    
   6029.000      0.9489806    
   6029.900      0.9529225    
   6030.800      0.9540987    
   6031.700      0.9495883    
   6032.600      0.9446262    
   6033.500      0.9470351    
   6034.400      0.9537917    
   6035.300      0.9569640    
   6036.200      0.9568611    
   6037.100      0.9545107    
   6038.000      0.9491028    
   6038.900      0.9472589    
   6039.800      0.9505851    
   6040.700      0.9504545    
   6041.600      0.9480525    
   6042.500      0.9502836    
   6043.400      0.9556801    
   6044.300      0.9579037    
   6045.200      0.9545222    
   6046.100      0.9483625    
   6047.000      0.9462134    
   6047.900      0.9498308    
   6048.800      0.9531084    
   6049.700      0.9564804    
   6050.600      0.9580289    
   6051.500      0.9550422    
   6052.400      0.9550538    
   6053.300      0.9554204    
   6054.200      0.9510140    
   6055.100      0.9443585    
   6056.000      0.9393536    
   6056.900      0.9418921    
   6057.800      0.9484143    
   6058.700      0.9515629    
   6059.600      0.9501903    
   6060.500      0.9503078    
   6061.400      0.9534498    
   6062.300      0.9531996    
   6063.200      0.9463682    
   6064.100      0.9335491    
   6065.000      0.9196377    
   6065.900      0.9181023    
   6066.800      0.9293734    
   6067.700      0.9413259    
   6068.600      0.9485977    
   6069.500      0.9522949    
   6070.400      0.9549736    
   6071.300      0.9577438    
   6072.200      0.9587783    
   6073.100      0.9561502    
   6074.000      0.9538717    
   6074.900      0.9561420    
   6075.800      0.9554514    
   6076.700      0.9439892    
   6077.600      0.9295442    
   6078.500      0.9241247    
   6079.400      0.9307063    
   6080.300      0.9419965    
   6081.200      0.9484807    
   6082.100      0.9478134    
   6083.000      0.9447292    
   6083.900      0.9414824    
   6084.800      0.9375594    
   6085.700      0.9379805    
   6086.600      0.9427102    
   6087.500      0.9433489    
   6088.400      0.9395229    
   6089.300      0.9341477    
   6090.200      0.9307679    
   6091.100      0.9332580    
   6092.000      0.9378968    
   6092.900      0.9400611    
   6093.800      0.9388722    
   6094.700      0.9366129    
   6095.600      0.9357505    
   6096.500      0.9371907    
   6097.400      0.9410455    
   6098.300      0.9445894    
   6099.200      0.9453233    
   6100.100      0.9417186    
   6101.000      0.9249705    
   6101.900      0.8945737    
   6102.800      0.8794612    
   6103.700      0.9004510    
   6104.600      0.9312487    
   6105.500      0.9423162    
   6106.400      0.9391170    
   6107.300      0.9338821    
   6108.200      0.9330894    
   6109.100      0.9366556    
   6110.000      0.9379017    
   6110.900      0.9371789    
   6111.800      0.9392939    
   6112.700      0.9437450    
   6113.600      0.9467027    
   6114.500      0.9435709    
   6115.400      0.9354800    
   6116.300      0.9312784    
   6117.200      0.9318969    
   6118.100      0.9322813    
   6119.000      0.9346052    
   6119.900      0.9352289    
   6120.800      0.9197499    
   6121.700      0.8941712    
   6122.600      0.8898728    
   6123.500      0.9135053    
   6124.400      0.9346107    
   6125.300      0.9399452    
   6126.200      0.9389372    
   6127.100      0.9339783    
   6128.000      0.9299581    
   6128.900      0.9314044    
   6129.800      0.9309192    
   6130.700      0.9271955    
   6131.600      0.9272137    
   6132.500      0.9344156    
   6133.400      0.9422280    
   6134.300      0.9370973    
   6135.200      0.9156357    
   6136.100      0.8849490    
   6137.000      0.8646997    
   6137.900      0.8765808    
   6138.800      0.9084507    
   6139.700      0.9253887    
   6140.600      0.9168778    
   6141.500      0.9026602    
   6142.400      0.9074059    
   6143.300      0.9247512    
   6144.200      0.9337665    
   6145.100      0.9350916    
   6146.000      0.9363086    
   6146.900      0.9329288    
   6147.800      0.9237649    
   6148.700      0.9214188    
   6149.600      0.9277117    
   6150.500      0.9315035    
   6151.400      0.9306654    
   6152.300      0.9300316    
   6153.200      0.9273265    
   6154.100      0.9205757    
   6155.000      0.9150438    
   6155.900      0.9181772    
   6156.800      0.9261255    
   6157.700      0.9336985    
   6158.600      0.9410804    
   6159.500      0.9357627    
   6160.400      0.9034902    
   6161.300      0.8622274    
   6162.200      0.8479236    
   6163.100      0.8671539    
   6164.000      0.8927753    
   6164.900      0.9045080    
   6165.800      0.9049961    
   6166.700      0.9036134    
   6167.600      0.8961811    
   6168.500      0.8747411    
   6169.400      0.8600739    
   6170.300      0.8747364    
   6171.200      0.9019665    
   6172.100      0.9137719    
   6173.000      0.9107516    
   6173.900      0.9109063    
   6174.800      0.9147166    
   6175.700      0.9137200    
   6176.600      0.9137471    
   6177.500      0.9184448    
   6178.400      0.9203522    
   6179.300      0.9197067    
   6180.200      0.9220958    
   6181.100      0.9264740    
   6182.000      0.9282615    
   6182.900      0.9263315    
   6183.800      0.9218705    
   6184.700      0.9207460    
   6185.600      0.9220650    
   6186.500      0.9192811    
   6187.400      0.9159498    
   6188.300      0.9165596    
   6189.200      0.9162092    
   6190.100      0.9037353    
   6191.000      0.8824138    
   6191.900      0.8806594    
   6192.800      0.9009251    
   6193.700      0.9135559    
   6194.600      0.9148054    
   6195.500      0.9170978    
   6196.400      0.9201667    
   6197.300      0.9202584    
   6198.200      0.9195725    
   6199.100      0.9181005    
   6200.000      0.9133013    
   6200.900      0.9095698    
   6201.800      0.9111949    
   6202.700      0.9184136    
   6203.600      0.9256564    
   6204.500      0.9312273    
   6205.400      0.9372143    
   6206.300      0.9365298    
   6207.200      0.9313354    
   6208.100      0.9295793    
   6209.000      0.9317834    
   6209.900      0.9335516    
   6210.800      0.9296287    
   6211.700      0.9204429    
   6212.600      0.9061579    
   6213.500      0.8946260    
   6214.400      0.8930802    
   6215.300      0.8972794    
   6216.200      0.9056663    
   6217.100      0.9130114    
   6218.000      0.9091779    
   6218.900      0.8983120    
   6219.800      0.8980728    
   6220.700      0.9107925    
   6221.600      0.9194097    
   6222.500      0.9190158    
   6223.400      0.9177197    
   6224.300      0.9174867    
   6225.200      0.9149133    
   6226.100      0.9111383    
   6227.000      0.9084577    
   6227.900      0.9092253    
   6228.800      0.9060102    
   6229.700      0.8915476    
   6230.600      0.8774428    
   6231.500      0.8786640    
   6232.400      0.8906264    
   6233.300      0.9020303    
   6234.200      0.9111199    
   6235.100      0.9135723    
   6236.000      0.9082494    
   6236.900      0.9021347    
   6237.800      0.8984681    
   6238.700      0.9011080    
   6239.600      0.9073446    
   6240.500      0.9105182    
   6241.400      0.9101774    
   6242.300      0.9075466    
   6243.200      0.9008396    
   6244.100      0.8909926    
   6245.000      0.8813164    
   6245.900      0.8753694    
   6246.800      0.8791542    
   6247.700      0.8944873    
   6248.600      0.9123807    
   6249.500      0.9210916    
   6250.400      0.9193007    
   6251.300      0.9055882    
   6252.200      0.8828667    
   6253.100      0.8652884    
   6254.000      0.8638253    
   6254.900      0.8758242    
   6255.800      0.8868350    
   6256.700      0.8881316    
   6257.600      0.8819680    
   6258.500      0.8786855    
   6259.400      0.8849227    
   6260.300      0.8938963    
   6261.200      0.9001061    
   6262.100      0.9041757    
   6263.000      0.9036264    
   6263.900      0.8958049    
   6264.800      0.8839378    
   6265.700      0.8822168    
   6266.600      0.8951944    
   6267.500      0.9063712    
   6268.400      0.9083807    
   6269.300      0.9040496    
   6270.200      0.9004261    
   6271.100      0.9024339    
   6272.000      0.9069300    
   6272.900      0.9096360    
   6273.800      0.9102793    
   6274.700      0.9103140    
   6275.600      0.9110016    
   6276.500      0.9077358    
   6277.400      0.8976560    
   6278.300      0.8826018    
   6279.200      0.8734622    
   6280.100      0.8776525    
   6281.000      0.8849022    
   6281.900      0.8924774    
   6282.800      0.9022743    
   6283.700      0.9095590    
   6284.600      0.9109878    
   6285.500      0.9117541    
   6286.400      0.9128295    
   6287.300      0.9114913    
   6288.200      0.9072708    
   6289.100      0.9019197    
   6290.000      0.8929747    
   6290.900      0.8880745    
   6291.800      0.8942599    
   6292.700      0.9006047    
   6293.600      0.9005841    
   6294.500      0.8997626    
   6295.400      0.8956375    
   6296.300      0.8865780    
   6297.200      0.8822469    
   6298.100      0.8867923    
   6299.000      0.8896797    
   6299.900      0.8801176    
   6300.800      0.8631940    
   6301.700      0.8540630    
   6302.600      0.8636327    
   6303.500      0.8793848    
   6304.400      0.8886234    
   6305.300      0.8950747    
   6306.200      0.8993111    
   6307.100      0.8964536    
   6308.000      0.8915266    
   6308.900      0.8885703    
   6309.800      0.8863165    
   6310.700      0.8820598    
   6311.600      0.8793377    
   6312.500      0.8796976    
   6313.400      0.8769102    
   6314.300      0.8668304    
   6315.200      0.8601245    
   6316.100      0.8616794    
   6317.000      0.8610662    
   6317.900      0.8557174    
   6318.800      0.8589098    
   6319.700      0.8721220    
   6320.600      0.8793290    
   6321.500      0.8725356    
   6322.400      0.8661491    
   6323.300      0.8721288    
   6324.200      0.8879629    
   6325.100      0.8966537    
   6326.000      0.8939629    
   6326.900      0.8910782    
   6327.800      0.8896464    
   6328.700      0.8854873    
   6329.600      0.8797805    
   6330.500      0.8763887    
   6331.400      0.8802300    
   6332.300      0.8850631    
   6333.200      0.8831009    
   6334.100      0.8737285    
   6335.000      0.8616288    
   6335.900      0.8518422    
   6336.800      0.8495749    
   6337.700      0.8571137    
   6338.600      0.8705934    
   6339.500      0.8814442    
   6340.400      0.8854154    
   6341.300      0.8803954    
   6342.200      0.8744516    
   6343.100      0.8717675    
   6344.000      0.8724985    
   6344.900      0.8788781    
   6345.800      0.8828409    
   6346.700      0.8761474    
   6347.600      0.8690817    
   6348.500      0.8710044    
   6349.400      0.8738028    
   6350.300      0.8764033    
   6351.200      0.8786917    
   6352.100      0.8762749    
   6353.000      0.8693061    
   6353.900      0.8631364    
   6354.800      0.8594979    
   6355.700      0.8590084    
   6356.600      0.8640767    
   6357.500      0.8686944    
   6358.400      0.8658805    
   6359.300      0.8647036    
   6360.200      0.8655472    
   6361.100      0.8629301    
   6362.000      0.8616628    
   6362.900      0.8646840    
   6363.800      0.8663484    
   6364.700      0.8674972    
   6365.600      0.8707349    
   6366.500      0.8734360    
   6367.400      0.8773332    
   6368.300      0.8805099    
   6369.200      0.8821769    
   6370.100      0.8811172    
   6371.000      0.8790232    
   6371.900      0.8786114    
   6372.800      0.8785827    
   6373.700      0.8805554    
   6374.600      0.8849903    
   6375.500      0.8863565    
   6376.400      0.8863433    
   6377.300      0.8882411    
   6378.200      0.8891237    
   6379.100      0.8846368    
   6380.000      0.8781602    
   6380.900      0.8754653    
   6381.800      0.8799783    
   6382.700      0.8834593    
   6383.600      0.8784769    
   6384.500      0.8710009    
   6385.400      0.8691436    
   6386.300      0.8761631    
   6387.200      0.8822752    
   6388.100      0.8823485    
   6389.000      0.8824160    
   6389.900      0.8816099    
   6390.800      0.8788571    
   6391.700      0.8764322    
   6392.600      0.8645476    
   6393.500      0.8512572    
   6394.400      0.8564911    
   6395.300      0.8702471    
   6396.200      0.8791236    
   6397.100      0.8792633    
   6398.000      0.8713509    
   6398.900      0.8547143    
   6399.800      0.8325835    
   6400.700      0.8343892    
   6401.600      0.8602378    
   6402.500      0.8767503    
   6403.400      0.8786402    
   6404.300      0.8765123    
   6405.200      0.8722221    
   6406.100      0.8655804    
   6407.000      0.8543943    
   6407.900      0.8454805    
   6408.800      0.8517938    
   6409.700      0.8625034    
   6410.600      0.8593293    
   6411.500      0.8501846    
   6412.400      0.8548534    
   6413.300      0.8652730    
   6414.200      0.8659551    
   6415.100      0.8626864    
   6416.000      0.8632603    
   6416.900      0.8698475    
   6417.800      0.8734477    
   6418.700      0.8661433    
   6419.600      0.8510720    
   6420.500      0.8382161    
   6421.400      0.8377665    
   6422.300      0.8512307    
   6423.200      0.8670482    
   6424.100      0.8766221    
   6425.000      0.8809754    
   6425.900      0.8824117    
   6426.800      0.8839309    
   6427.700      0.8847817    
   6428.600      0.8819410    
   6429.500      0.8702555    
   6430.400      0.8528466    
   6431.300      0.8462251    
   6432.200      0.8570300    
   6433.100      0.8706514    
   6434.000      0.8783848    
   6434.900      0.8808610    
   6435.800      0.8824509    
   6436.700      0.8817716    
   6437.600      0.8671190    
   6438.500      0.8402445    
   6439.400      0.8275586    
   6440.300      0.8432344    
   6441.200      0.8649146    
   6442.100      0.8750527    
   6443.000      0.8772562    
   6443.900      0.8807949    
   6444.800      0.8830711    
   6445.700      0.8817313    
   6446.600      0.8794345    
   6447.500      0.8720106    
   6448.400      0.8580108    
   6449.300      0.8408101    
   6450.200      0.8375740    
   6451.100      0.8533090    
   6452.000      0.8671601    
   6452.900      0.8705724    
   6453.800      0.8663226    
   6454.700      0.8539941    
   6455.600      0.8426949    
   6456.500      0.8427629    
   6457.400      0.8555171    
   6458.300      0.8665531    
   6459.200      0.8698778    
   6460.100      0.8692806    
   6461.000      0.8548360    
   6461.900      0.8276268    
   6462.800      0.8150784    
   6463.700      0.8315321    
   6464.600      0.8533370    
   6465.500      0.8636955    
   6466.400      0.8661399    
   6467.300      0.8640841    
   6468.200      0.8592074    
   6469.100      0.8553524    
   6470.000      0.8493991    
   6470.900      0.8397142    
   6471.800      0.8345574    
   6472.700      0.8420008    
   6473.600      0.8547844    
   6474.500      0.8580989    
   6475.400      0.8532507    
   6476.300      0.8506730    
   6477.200      0.8535936    
   6478.100      0.8575302    
   6479.000      0.8599671    
   6479.900      0.8581057    
   6480.800      0.8526424    
   6481.700      0.8443984    
   6482.600      0.8392832    
   6483.500      0.8420860    
   6484.400      0.8490676    
   6485.300      0.8524376    
   6486.200      0.8519308    
   6487.100      0.8522301    
   6488.000      0.8552384    
   6488.900      0.8575443    
   6489.800      0.8553451    
   6490.700      0.8482094    
   6491.600      0.8425978    
   6492.500      0.8323122    
   6493.400      0.8084942    
   6494.300      0.7864981    
   6495.200      0.7843109    
   6496.100      0.7958053    
   6497.000      0.8106295    
   6497.900      0.8258765    
   6498.800      0.8309559    
   6499.700      0.8305345    
   6500.600      0.8401445    
   6501.500      0.8523188    
   6502.400      0.8557146    
   6503.300      0.8559957    
   6504.200      0.8567278    
   6505.100      0.8576783    
   6506.000      0.8596799    
   6506.900      0.8630202    
   6507.800      0.8626246    
   6508.700      0.8588136    
   6509.600      0.8563139    
   6510.500      0.8572074    
   6511.400      0.8576611    
   6512.300      0.8567908    
   6513.200      0.8548455    
   6514.100      0.8538047    
   6515.000      0.8496796    
   6515.900      0.8422909    
   6516.800      0.8361662    
   6517.700      0.8318548    
   6518.600      0.8309250    
   6519.500      0.8364060    
   6520.400      0.8426858    
   6521.300      0.8471252    
   6522.200      0.8511626    
   6523.100      0.8515602    
   6524.000      0.8454484    
   6524.900      0.8409998    
   6525.800      0.8394518    
   6526.700      0.8379191    
   6527.600      0.8387912    
   6528.500      0.8435315    
   6529.400      0.8477424    
   6530.300      0.8482752    
   6531.200      0.8443816    
   6532.100      0.8397078    
   6533.000      0.8332086    
   6533.900      0.8279457    
   6534.800      0.8281191    
   6535.700      0.8316353    
   6536.600      0.8346097    
   6537.500      0.8356655    
   6538.400      0.8353584    
   6539.300      0.8338611    
   6540.200      0.8284231    
   6541.100      0.8247339    
   6542.000      0.8260459    
   6542.900      0.8284546    
   6543.800      0.8248907    
   6544.700      0.8149112    
   6545.600      0.8028679    
   6546.500      0.7964284    
   6547.400      0.8014647    
   6548.300      0.8104168    
   6549.200      0.8121629    
   6550.100      0.8118312    
   6551.000      0.8119437    
   6551.900      0.8118482    
   6552.800      0.8084270    
   6553.700      0.7982074    
   6554.600      0.7861006    
   6555.500      0.7793226    
