   Wavelength  Flux
   5606.000      0.9790915    
   5606.900      0.9754133    
   5607.800      0.9734355    
   5608.700      0.9733284    
   5609.600      0.9727122    
   5610.500      0.9719536    
   5611.400      0.9749625    
   5612.300      0.9754427    
   5613.200      0.9738487    
   5614.100      0.9710180    
   5615.000      0.9680128    
   5615.900      0.9661192    
   5616.800      0.9688720    
   5617.700      0.9751068    
   5618.600      0.9774085    
   5619.500      0.9737853    
   5620.400      0.9705288    
   5621.300      0.9678251    
   5622.200      0.9683346    
   5623.100      0.9685510    
   5624.000      0.9675675    
   5624.900      0.9663618    
   5625.800      0.9665561    
   5626.700      0.9694655    
   5627.600      0.9699600    
   5628.500      0.9681224    
   5629.400      0.9656443    
   5630.300      0.9645525    
   5631.200      0.9658060    
   5632.100      0.9682262    
   5633.000      0.9673632    
   5633.900      0.9647970    
   5634.800      0.9617371    
   5635.700      0.9610478    
   5636.600      0.9600636    
   5637.500      0.9595510    
   5638.400      0.9603979    
   5639.300      0.9600568    
   5640.200      0.9581339    
   5641.100      0.9566233    
   5642.000      0.9560125    
   5642.900      0.9604605    
   5643.800      0.9625280    
   5644.700      0.9618462    
   5645.600      0.9612992    
   5646.500      0.9585443    
   5647.400      0.9538225    
   5648.300      0.9540636    
   5649.200      0.9549971    
   5650.100      0.9554078    
   5651.000      0.9587026    
   5651.900      0.9602385    
   5652.800      0.9568722    
   5653.700      0.9557956    
   5654.600      0.9557004    
   5655.500      0.9519454    
   5656.400      0.9504297    
   5657.300      0.9475452    
   5658.200      0.9475390    
   5659.100      0.9520677    
   5660.000      0.9559332    
   5660.900      0.9567172    
   5661.800      0.9563522    
   5662.700      0.9516884    
   5663.600      0.9462010    
   5664.500      0.9466121    
   5665.400      0.9531025    
   5666.300      0.9576887    
   5667.200      0.9566428    
   5668.100      0.9476793    
   5669.000      0.9372113    
   5669.900      0.9366089    
   5670.800      0.9435994    
   5671.700      0.9468089    
   5672.600      0.9464988    
   5673.500      0.9473393    
   5674.400      0.9483908    
   5675.300      0.9432827    
   5676.200      0.9447154    
   5677.100      0.9484677    
   5678.000      0.9459372    
   5678.900      0.9416709    
   5679.800      0.9412301    
   5680.700      0.9417735    
   5681.600      0.9377323    
   5682.500      0.9337303    
   5683.400      0.9343276    
   5684.300      0.9358588    
   5685.200      0.9356290    
   5686.100      0.9335731    
   5687.000      0.9289082    
   5687.900      0.9315682    
   5688.800      0.9390292    
   5689.700      0.9425325    
   5690.600      0.9399667    
   5691.500      0.9351169    
   5692.400      0.9320151    
   5693.300      0.9370087    
   5694.200      0.9430144    
   5695.100      0.9423091    
   5696.000      0.9391163    
   5696.900      0.9365962    
   5697.800      0.9333501    
   5698.700      0.9341606    
   5699.600      0.9329588    
   5700.500      0.9300976    
   5701.400      0.9321902    
   5702.300      0.9387086    
   5703.200      0.9399984    
   5704.100      0.9380018    
   5705.000      0.9343358    
   5705.900      0.9300507    
   5706.800      0.9265175    
   5707.700      0.9298618    
   5708.600      0.9352332    
   5709.500      0.9363346    
   5710.400      0.9359615    
   5711.300      0.9358388    
   5712.200      0.9333620    
   5713.100      0.9300349    
   5714.000      0.9323202    
   5714.900      0.9342405    
   5715.800      0.9324406    
   5716.700      0.9307184    
   5717.600      0.9289925    
   5718.500      0.9265594    
   5719.400      0.9289099    
   5720.300      0.9282873    
   5721.200      0.9251878    
   5722.100      0.9242051    
   5723.000      0.9264678    
   5723.900      0.9266842    
   5724.800      0.9263809    
   5725.700      0.9274884    
   5726.600      0.9263485    
   5727.500      0.9252798    
   5728.400      0.9274544    
   5729.300      0.9285591    
   5730.200      0.9287739    
   5731.100      0.9281124    
   5732.000      0.9244145    
   5732.900      0.9197392    
   5733.800      0.9186967    
   5734.700      0.9216695    
   5735.600      0.9215846    
   5736.500      0.9171900    
   5737.400      0.9203597    
   5738.300      0.9242229    
   5739.200      0.9237580    
   5740.100      0.9223398    
   5741.000      0.9193510    
   5741.900      0.9148932    
   5742.800      0.9102603    
   5743.700      0.9117627    
   5744.600      0.9142758    
   5745.500      0.9151385    
   5746.400      0.9164923    
   5747.300      0.9155082    
   5748.200      0.9148607    
   5749.100      0.9137316    
   5750.000      0.9140794    
   5750.900      0.9176101    
   5751.800      0.9131064    
   5752.700      0.9085496    
   5753.600      0.9085904    
   5754.500      0.9124414    
   5755.400      0.9114943    
   5756.300      0.9072327    
   5757.200      0.9065433    
   5758.100      0.9070126    
   5759.000      0.9067055    
   5759.900      0.9091498    
   5760.800      0.9091966    
   5761.700      0.9077429    
   5762.600      0.9044784    
   5763.500      0.9042304    
   5764.400      0.9058546    
   5765.300      0.9050265    
   5766.200      0.9039288    
   5767.100      0.9030989    
   5768.000      0.9057013    
   5768.900      0.9116997    
   5769.800      0.9119172    
   5770.700      0.9077768    
   5771.600      0.9052330    
   5772.500      0.9039080    
   5773.400      0.9067521    
   5774.300      0.9079843    
   5775.200      0.9060544    
   5776.100      0.9025919    
   5777.000      0.9014294    
   5777.900      0.8998708    
   5778.800      0.8979559    
   5779.700      0.8978617    
   5780.600      0.8969782    
   5781.500      0.8955042    
   5782.400      0.8993659    
   5783.300      0.9014821    
   5784.200      0.9018245    
   5785.100      0.9031653    
   5786.000      0.9011998    
   5786.900      0.8982052    
   5787.800      0.8999882    
   5788.700      0.8994252    
   5789.600      0.8935035    
   5790.500      0.8934535    
   5791.400      0.8959624    
   5792.300      0.8895990    
   5793.200      0.8853883    
   5794.100      0.8877597    
   5795.000      0.8925722    
   5795.900      0.8960369    
   5796.800      0.8939128    
   5797.700      0.8911674    
   5798.600      0.8907760    
   5799.500      0.8906476    
   5800.400      0.8913061    
   5801.300      0.8898349    
   5802.200      0.8899167    
   5803.100      0.8915491    
   5804.000      0.8894542    
   5804.900      0.8879089    
   5805.800      0.8900370    
   5806.700      0.8952790    
   5807.600      0.8951553    
   5808.500      0.8942844    
   5809.400      0.8957331    
   5810.300      0.8937440    
   5811.200      0.8916674    
   5812.100      0.8957109    
   5813.000      0.9001969    
   5813.900      0.8986973    
   5814.800      0.8920051    
   5815.700      0.8911355    
   5816.600      0.8919019    
   5817.500      0.8926003    
   5818.400      0.8921927    
   5819.300      0.8906209    
   5820.200      0.8914788    
   5821.100      0.8938196    
   5822.000      0.8951702    
   5822.900      0.8968219    
   5823.800      0.8952240    
   5824.700      0.8923216    
   5825.600      0.8902426    
   5826.500      0.8906015    
   5827.400      0.8939952    
   5828.300      0.8927323    
   5829.200      0.8924718    
   5830.100      0.8955914    
   5831.000      0.8982660    
   5831.900      0.8963670    
   5832.800      0.8930106    
   5833.700      0.8893709    
   5834.600      0.8867496    
   5835.500      0.8881662    
   5836.400      0.8911012    
   5837.300      0.8870775    
   5838.200      0.8816878    
   5839.100      0.8794017    
   5840.000      0.8820599    
   5840.900      0.8848844    
   5841.800      0.8862991    
   5842.700      0.8891044    
   5843.600      0.8899679    
   5844.500      0.8865305    
   5845.400      0.8840965    
   5846.300      0.8836458    
   5847.200      0.8844277    
   5848.100      0.8825817    
   5849.000      0.8815356    
   5849.900      0.8840523    
   5850.800      0.8867450    
   5851.700      0.8834109    
   5852.600      0.8762953    
   5853.500      0.8739410    
   5854.400      0.8754643    
   5855.300      0.8764263    
   5856.200      0.8761641    
   5857.100      0.8721443    
   5858.000      0.8685651    
   5858.900      0.8705425    
   5859.800      0.8737993    
   5860.700      0.8782243    
   5861.600      0.8796378    
   5862.500      0.8758945    
   5863.400      0.8697891    
   5864.300      0.8667547    
   5865.200      0.8689514    
   5866.100      0.8730605    
   5867.000      0.8738288    
   5867.900      0.8705111    
   5868.800      0.8658786    
   5869.700      0.8670534    
   5870.600      0.8688455    
   5871.500      0.8709921    
   5872.400      0.8722830    
   5873.300      0.8685507    
   5874.200      0.8618613    
   5875.100      0.8606026    
   5876.000      0.8640589    
   5876.900      0.8655937    
   5877.800      0.8654540    
   5878.700      0.8692295    
   5879.600      0.8702148    
   5880.500      0.8686379    
   5881.400      0.8673400    
   5882.300      0.8652753    
   5883.200      0.8644248    
   5884.100      0.8612256    
   5885.000      0.8604780    
   5885.900      0.8634238    
   5886.800      0.8623292    
   5887.700      0.8537007    
   5888.600      0.8369173    
   5889.500      0.8150765    
   5890.400      0.8089584    
   5891.300      0.8245898    
   5892.200      0.8464312    
   5893.100      0.8576312    
   5894.000      0.8567524    
   5894.900      0.8419541    
   5895.800      0.8238227    
   5896.700      0.8231843    
   5897.600      0.8391235    
   5898.500      0.8537341    
   5899.400      0.8575078    
   5900.300      0.8547307    
   5901.200      0.8547817    
   5902.100      0.8530129    
   5903.000      0.8530172    
   5903.900      0.8556499    
   5904.800      0.8568351    
   5905.700      0.8549520    
   5906.600      0.8512645    
   5907.500      0.8507738    
   5908.400      0.8512570    
   5909.300      0.8469755    
   5910.200      0.8438711    
   5911.100      0.8452291    
   5912.000      0.8477792    
   5912.900      0.8503464    
   5913.800      0.8513165    
   5914.700      0.8512421    
   5915.600      0.8481671    
   5916.500      0.8492895    
   5917.400      0.8542747    
   5918.300      0.8547077    
   5919.200      0.8488712    
   5920.100      0.8434576    
   5921.000      0.8416203    
   5921.900      0.8421999    
   5922.800      0.8412490    
   5923.700      0.8432965    
   5924.600      0.8458796    
   5925.500      0.8473685    
   5926.400      0.8485626    
   5927.300      0.8487138    
   5928.200      0.8443663    
   5929.100      0.8391332    
   5930.000      0.8387426    
   5930.900      0.8414340    
   5931.800      0.8422136    
   5932.700      0.8412795    
   5933.600      0.8391409    
   5934.500      0.8396014    
   5935.400      0.8389224    
   5936.300      0.8406717    
   5937.200      0.8444808    
   5938.100      0.8432828    
   5939.000      0.8405793    
   5939.900      0.8384550    
   5940.800      0.8346896    
   5941.700      0.8321000    
   5942.600      0.8335056    
   5943.500      0.8355264    
   5944.400      0.8363650    
   5945.300      0.8353671    
   5946.200      0.8335153    
   5947.100      0.8302131    
   5948.000      0.8305712    
   5948.900      0.8331049    
   5949.800      0.8352845    
   5950.700      0.8369545    
   5951.600      0.8364935    
   5952.500      0.8385370    
   5953.400      0.8444749    
   5954.300      0.8446999    
   5955.200      0.8391294    
   5956.100      0.8313473    
   5957.000      0.8295677    
   5957.900      0.8315691    
   5958.800      0.8340218    
   5959.700      0.8365424    
   5960.600      0.8370611    
   5961.500      0.8371109    
   5962.400      0.8375868    
   5963.300      0.8344303    
   5964.200      0.8342328    
   5965.100      0.8367543    
   5966.000      0.8375508    
   5966.900      0.8356506    
   5967.800      0.8330938    
   5968.700      0.8301289    
   5969.600      0.8267977    
   5970.500      0.8266984    
   5971.400      0.8259487    
   5972.300      0.8263345    
   5973.200      0.8295761    
   5974.100      0.8305917    
   5975.000      0.8270827    
   5975.900      0.8258058    
   5976.800      0.8261462    
   5977.700      0.8287321    
   5978.600      0.8304079    
   5979.500      0.8282127    
   5980.400      0.8230158    
   5981.300      0.8226662    
   5982.200      0.8258049    
   5983.100      0.8268667    
   5984.000      0.8256370    
   5984.900      0.8254733    
   5985.800      0.8258504    
   5986.700      0.8274081    
   5987.600      0.8269770    
   5988.500      0.8253982    
   5989.400      0.8223392    
   5990.300      0.8215075    
   5991.200      0.8244570    
   5992.100      0.8264295    
   5993.000      0.8257613    
   5993.900      0.8234915    
   5994.800      0.8219931    
   5995.700      0.8238785    
   5996.600      0.8210907    
   5997.500      0.8154910    
   5998.400      0.8153342    
   5999.300      0.8155350    
   6000.200      0.8152216    
   6001.100      0.8160062    
   6002.000      0.8169230    
   6002.900      0.8165777    
   6003.800      0.8171813    
   6004.700      0.8177872    
   6005.600      0.8170316    
   6006.500      0.8155977    
   6007.400      0.8175228    
   6008.300      0.8206208    
   6009.200      0.8217406    
   6010.100      0.8174191    
   6011.000      0.8120995    
   6011.900      0.8115847    
   6012.800      0.8140109    
   6013.700      0.8123094    
   6014.600      0.8083749    
   6015.500      0.8094304    
   6016.400      0.8175063    
   6017.300      0.8201582    
   6018.200      0.8182732    
   6019.100      0.8170401    
   6020.000      0.8197692    
   6020.900      0.8224086    
   6021.800      0.8201280    
   6022.700      0.8160796    
   6023.600      0.8153515    
   6024.500      0.8165010    
   6025.400      0.8169748    
   6026.300      0.8162012    
   6027.200      0.8153999    
   6028.100      0.8153319    
   6029.000      0.8140373    
   6029.900      0.8141069    
   6030.800      0.8144457    
   6031.700      0.8136982    
   6032.600      0.8125677    
   6033.500      0.8131672    
   6034.400      0.8110909    
   6035.300      0.8089525    
   6036.200      0.8084998    
   6037.100      0.8094096    
   6038.000      0.8086482    
   6038.900      0.8066319    
   6039.800      0.8046292    
   6040.700      0.8057256    
   6041.600      0.8077555    
   6042.500      0.8110206    
   6043.400      0.8139694    
   6044.300      0.8112326    
   6045.200      0.8058555    
   6046.100      0.8059320    
   6047.000      0.8072541    
   6047.900      0.8053404    
   6048.800      0.8013148    
   6049.700      0.7988695    
   6050.600      0.8022638    
   6051.500      0.8087816    
   6052.400      0.8105657    
   6053.300      0.8080789    
   6054.200      0.8065547    
   6055.100      0.8056819    
   6056.000      0.8040044    
   6056.900      0.8012235    
   6057.800      0.8008940    
   6058.700      0.8037580    
   6059.600      0.8043193    
   6060.500      0.8001915    
   6061.400      0.7965207    
   6062.300      0.7933818    
   6063.200      0.7930429    
   6064.100      0.7929336    
   6065.000      0.7912389    
   6065.900      0.7910275    
   6066.800      0.7927597    
   6067.700      0.7925557    
   6068.600      0.7925744    
   6069.500      0.7955642    
   6070.400      0.8016518    
   6071.300      0.8016596    
   6072.200      0.7944641    
   6073.100      0.7894813    
   6074.000      0.7927995    
   6074.900      0.7961625    
   6075.800      0.7961749    
   6076.700      0.7931861    
   6077.600      0.7915225    
   6078.500      0.7909065    
   6079.400      0.7926116    
   6080.300      0.7945980    
   6081.200      0.7958438    
   6082.100      0.7962399    
   6083.000      0.7946504    
   6083.900      0.7943299    
   6084.800      0.7954454    
   6085.700      0.7946713    
   6086.600      0.7927493    
   6087.500      0.7931272    
   6088.400      0.7913958    
   6089.300      0.7901576    
   6090.200      0.7908685    
   6091.100      0.7921667    
   6092.000      0.7909778    
   6092.900      0.7889016    
   6093.800      0.7888954    
   6094.700      0.7913442    
   6095.600      0.7918945    
   6096.500      0.7912819    
   6097.400      0.7898312    
   6098.300      0.7901415    
   6099.200      0.7887225    
   6100.100      0.7866646    
   6101.000      0.7875152    
   6101.900      0.7883482    
   6102.800      0.7870566    
   6103.700      0.7883542    
   6104.600      0.7900879    
   6105.500      0.7899638    
   6106.400      0.7861002    
   6107.300      0.7818004    
   6108.200      0.7822607    
   6109.100      0.7848202    
   6110.000      0.7846516    
   6110.900      0.7841031    
   6111.800      0.7831260    
   6112.700      0.7814670    
   6113.600      0.7825137    
   6114.500      0.7853588    
   6115.400      0.7860842    
   6116.300      0.7836823    
   6117.200      0.7829418    
   6118.100      0.7833475    
   6119.000      0.7826997    
   6119.900      0.7814704    
   6120.800      0.7813733    
   6121.700      0.7826908    
   6122.600      0.7842705    
   6123.500      0.7829483    
   6124.400      0.7811581    
   6125.300      0.7792811    
   6126.200      0.7800661    
   6127.100      0.7817270    
   6128.000      0.7833999    
   6128.900      0.7827184    
   6129.800      0.7813681    
   6130.700      0.7811819    
   6131.600      0.7805660    
   6132.500      0.7766111    
   6133.400      0.7734442    
   6134.300      0.7715675    
   6135.200      0.7722933    
   6136.100      0.7740354    
   6137.000      0.7749780    
   6137.900      0.7756246    
   6138.800      0.7778687    
   6139.700      0.7794139    
   6140.600      0.7769867    
   6141.500      0.7744468    
   6142.400      0.7767166    
   6143.300      0.7799321    
   6144.200      0.7772691    
   6145.100      0.7745709    
   6146.000      0.7771640    
   6146.900      0.7826873    
   6147.800      0.7823769    
   6148.700      0.7790727    
   6149.600      0.7769725    
   6150.500      0.7755809    
   6151.400      0.7731318    
   6152.300      0.7705848    
   6153.200      0.7698209    
   6154.100      0.7706769    
   6155.000      0.7724002    
   6155.900      0.7718264    
   6156.800      0.7684153    
   6157.700      0.7687829    
   6158.600      0.7709994    
   6159.500      0.7721382    
   6160.400      0.7722721    
   6161.300      0.7709715    
   6162.200      0.7677359    
   6163.100      0.7657155    
   6164.000      0.7653654    
   6164.900      0.7682680    
   6165.800      0.7694434    
   6166.700      0.7689135    
   6167.600      0.7673557    
   6168.500      0.7676539    
   6169.400      0.7705325    
   6170.300      0.7714252    
   6171.200      0.7697894    
   6172.100      0.7656882    
   6173.000      0.7639961    
   6173.900      0.7657181    
   6174.800      0.7660615    
   6175.700      0.7643701    
   6176.600      0.7645874    
   6177.500      0.7654234    
   6178.400      0.7667119    
   6179.300      0.7660481    
   6180.200      0.7632707    
   6181.100      0.7590671    
   6182.000      0.7599882    
   6182.900      0.7651967    
   6183.800      0.7689813    
   6184.700      0.7692475    
   6185.600      0.7681203    
   6186.500      0.7670460    
   6187.400      0.7677057    
   6188.300      0.7646398    
   6189.200      0.7611369    
   6190.100      0.7617663    
   6191.000      0.7627384    
   6191.900      0.7613436    
   6192.800      0.7598269    
   6193.700      0.7568572    
   6194.600      0.7563539    
   6195.500      0.7608976    
   6196.400      0.7663196    
   6197.300      0.7662991    
   6198.200      0.7628933    
   6199.100      0.7623373    
   6200.000      0.7627864    
   6200.900      0.7640033    
   6201.800      0.7632200    
   6202.700      0.7616822    
   6203.600      0.7609798    
   6204.500      0.7626072    
   6205.400      0.7618651    
   6206.300      0.7562723    
   6207.200      0.7532081    
   6208.100      0.7544624    
   6209.000      0.7546080    
   6209.900      0.7530849    
   6210.800      0.7503771    
   6211.700      0.7496573    
   6212.600      0.7495450    
   6213.500      0.7479621    
   6214.400      0.7444255    
   6215.300      0.7445874    
   6216.200      0.7497249    
   6217.100      0.7538799    
   6218.000      0.7534733    
   6218.900      0.7514173    
   6219.800      0.7491040    
   6220.700      0.7494003    
   6221.600      0.7477272    
   6222.500      0.7457353    
   6223.400      0.7450668    
   6224.300      0.7448877    
   6225.200      0.7443349    
   6226.100      0.7429339    
   6227.000      0.7420149    
   6227.900      0.7421051    
   6228.800      0.7415553    
   6229.700      0.7401695    
   6230.600      0.7385691    
   6231.500      0.7415886    
   6232.400      0.7512546    
   6233.300      0.7529342    
   6234.200      0.7471280    
   6235.100      0.7437162    
   6236.000      0.7443294    
   6236.900      0.7447760    
   6237.800      0.7453637    
   6238.700      0.7479300    
   6239.600      0.7499405    
   6240.500      0.7476287    
   6241.400      0.7464944    
   6242.300      0.7446342    
   6243.200      0.7424148    
   6244.100      0.7406119    
   6245.000      0.7389894    
   6245.900      0.7375264    
   6246.800      0.7398001    
   6247.700      0.7446452    
   6248.600      0.7459770    
   6249.500      0.7455008    
   6250.400      0.7461519    
   6251.300      0.7431244    
   6252.200      0.7422693    
   6253.100      0.7468195    
   6254.000      0.7493262    
   6254.900      0.7492357    
   6255.800      0.7469043    
   6256.700      0.7457116    
   6257.600      0.7447338    
   6258.500      0.7447000    
   6259.400      0.7451623    
   6260.300      0.7432615    
   6261.200      0.7408603    
   6262.100      0.7383834    
   6263.000      0.7378744    
   6263.900      0.7397915    
   6264.800      0.7389960    
   6265.700      0.7389377    
   6266.600      0.7411224    
   6267.500      0.7421902    
   6268.400      0.7402948    
   6269.300      0.7362782    
   6270.200      0.7362186    
   6271.100      0.7379222    
   6272.000      0.7374879    
   6272.900      0.7386959    
   6273.800      0.7386401    
   6274.700      0.7396581    
   6275.600      0.7401300    
   6276.500      0.7385702    
   6277.400      0.7350996    
   6278.300      0.7329271    
   6279.200      0.7356476    
   6280.100      0.7370707    
   6281.000      0.7339934    
   6281.900      0.7336848    
   6282.800      0.7332295    
   6283.700      0.7352672    
   6284.600      0.7376387    
   6285.500      0.7346824    
   6286.400      0.7324853    
   6287.300      0.7316937    
   6288.200      0.7349473    
   6289.100      0.7352717    
   6290.000      0.7327508    
   6290.900      0.7327928    
   6291.800      0.7352721    
   6292.700      0.7359279    
   6293.600      0.7325838    
   6294.500      0.7282516    
   6295.400      0.7271053    
   6296.300      0.7269426    
   6297.200      0.7276723    
   6298.100      0.7267627    
   6299.000      0.7273713    
   6299.900      0.7275224    
   6300.800      0.7242330    
   6301.700      0.7213197    
   6302.600      0.7212785    
   6303.500      0.7228306    
   6304.400      0.7238269    
   6305.300      0.7240093    
   6306.200      0.7245937    
   6307.100      0.7220632    
   6308.000      0.7203493    
   6308.900      0.7236894    
   6309.800      0.7265229    
   6310.700      0.7272406    
   6311.600      0.7280171    
   6312.500      0.7297516    
   6313.400      0.7300418    
   6314.300      0.7276067    
   6315.200      0.7256006    
   6316.100      0.7235618    
   6317.000      0.7245703    
   6317.900      0.7294310    
   6318.800      0.7286355    
   6319.700      0.7241217    
   6320.600      0.7198914    
   6321.500      0.7230691    
   6322.400      0.7240037    
   6323.300      0.7200826    
   6324.200      0.7148209    
   6325.100      0.7130035    
   6326.000      0.7172074    
   6326.900      0.7221509    
   6327.800      0.7214683    
   6328.700      0.7203752    
   6329.600      0.7210968    
   6330.500      0.7241833    
   6331.400      0.7245679    
   6332.300      0.7205157    
   6333.200      0.7186411    
   6334.100      0.7210279    
   6335.000      0.7216267    
   6335.900      0.7225279    
   6336.800      0.7230104    
   6337.700      0.7235174    
   6338.600      0.7239543    
   6339.500      0.7245857    
   6340.400      0.7252047    
   6341.300      0.7216519    
   6342.200      0.7169229    
   6343.100      0.7132135    
   6344.000      0.7128972    
   6344.900      0.7147841    
   6345.800      0.7131438    
   6346.700      0.7064613    
   6347.600      0.7023485    
   6348.500      0.7053000    
   6349.400      0.7113407    
   6350.300      0.7131440    
   6351.200      0.7137661    
   6352.100      0.7121313    
   6353.000      0.7092884    
   6353.900      0.7083599    
   6354.800      0.7062092    
   6355.700      0.7024947    
   6356.600      0.7014696    
   6357.500      0.7024983    
   6358.400      0.7039672    
   6359.300      0.7022349    
   6360.200      0.6996225    
   6361.100      0.6976221    
   6362.000      0.6977946    
   6362.900      0.6992549    
   6363.800      0.6998313    
   6364.700      0.7000427    
   6365.600      0.6978213    
   6366.500      0.6959131    
   6367.400      0.6979670    
   6368.300      0.6978951    
   6369.200      0.6982956    
   6370.100      0.6984183    
   6371.000      0.6957607    
   6371.900      0.6938705    
   6372.800      0.6930412    
   6373.700      0.6967970    
   6374.600      0.7014250    
   6375.500      0.7043833    
   6376.400      0.7056689    
   6377.300      0.7016910    
   6378.200      0.6972759    
   6379.100      0.6973286    
   6380.000      0.6983870    
   6380.900      0.6973544    
   6381.800      0.6963750    
   6382.700      0.6969075    
   6383.600      0.6950917    
   6384.500      0.6949346    
   6385.400      0.6984834    
   6386.300      0.7004390    
   6387.200      0.6991138    
   6388.100      0.6994371    
   6389.000      0.7019607    
   6389.900      0.7030486    
   6390.800      0.7034691    
   6391.700      0.7039098    
   6392.600      0.7018536    
   6393.500      0.7029689    
   6394.400      0.7041848    
   6395.300      0.7014680    
   6396.200      0.6972436    
   6397.100      0.6938106    
   6398.000      0.6921855    
   6398.900      0.6894375    
   6399.800      0.6899204    
   6400.700      0.6934980    
   6401.600      0.6973042    
   6402.500      0.6960340    
   6403.400      0.6920879    
   6404.300      0.6899475    
   6405.200      0.6914033    
   6406.100      0.6938193    
   6407.000      0.6956810    
   6407.900      0.6936160    
   6408.800      0.6905882    
   6409.700      0.6905783    
   6410.600      0.6924049    
   6411.500      0.6937988    
   6412.400      0.6950499    
   6413.300      0.6935223    
   6414.200      0.6930426    
   6415.100      0.6931025    
   6416.000      0.6907214    
   6416.900      0.6888664    
   6417.800      0.6907620    
   6418.700      0.6908960    
   6419.600      0.6900125    
   6420.500      0.6874671    
   6421.400      0.6854918    
   6422.300      0.6852957    
   6423.200      0.6860564    
   6424.100      0.6861567    
   6425.000      0.6875404    
   6425.900      0.6901799    
   6426.800      0.6903548    
   6427.700      0.6895261    
   6428.600      0.6893842    
   6429.500      0.6911749    
   6430.400      0.6941923    
   6431.300      0.6942967    
   6432.200      0.6910888    
   6433.100      0.6879152    
   6434.000      0.6866593    
   6434.900      0.6860173    
   6435.800      0.6822221    
   6436.700      0.6789604    
   6437.600      0.6777898    
   6438.500      0.6768488    
   6439.400      0.6742123    
   6440.300      0.6746600    
   6441.200      0.6781557    
   6442.100      0.6805610    
   6443.000      0.6785259    
   6443.900      0.6786388    
   6444.800      0.6814770    
   6445.700      0.6833000    
   6446.600      0.6817380    
   6447.500      0.6803587    
   6448.400      0.6796378    
   6449.300      0.6795117    
   6450.200      0.6795265    
   6451.100      0.6788012    
   6452.000      0.6780007    
   6452.900      0.6776955    
   6453.800      0.6750187    
   6454.700      0.6702791    
   6455.600      0.6664943    
   6456.500      0.6648257    
   6457.400      0.6671696    
   6458.300      0.6686541    
   6459.200      0.6679845    
   6460.100      0.6671576    
   6461.000      0.6686835    
   6461.900      0.6676384    
   6462.800      0.6637530    
   6463.700      0.6628782    
   6464.600      0.6645224    
   6465.500      0.6643723    
   6466.400      0.6647246    
   6467.300      0.6664064    
   6468.200      0.6679921    
   6469.100      0.6664933    
   6470.000      0.6630132    
   6470.900      0.6604242    
   6471.800      0.6605353    
   6472.700      0.6622555    
   6473.600      0.6616723    
   6474.500      0.6576284    
   6475.400      0.6555152    
   6476.300      0.6554171    
   6477.200      0.6540483    
   6478.100      0.6523797    
   6479.000      0.6532905    
   6479.900      0.6528606    
   6480.800      0.6536403    
   6481.700      0.6559290    
   6482.600      0.6548288    
   6483.500      0.6519502    
   6484.400      0.6503042    
   6485.300      0.6488739    
   6486.200      0.6478043    
   6487.100      0.6486039    
   6488.000      0.6501973    
   6488.900      0.6510673    
   6489.800      0.6481175    
   6490.700      0.6453410    
   6491.600      0.6458055    
   6492.500      0.6473416    
   6493.400      0.6471147    
   6494.300      0.6455008    
   6495.200      0.6435990    
   6496.100      0.6417461    
   6497.000      0.6385735    
   6497.900      0.6396067    
   6498.800      0.6436579    
   6499.700      0.6469200    
   6500.600      0.6483806    
   6501.500      0.6483020    
   6502.400      0.6454651    
   6503.300      0.6425047    
   6504.200      0.6418061    
   6505.100      0.6440601    
   6506.000      0.6445247    
   6506.900      0.6440793    
   6507.800      0.6448334    
   6508.700      0.6440830    
   6509.600      0.6410927    
   6510.500      0.6405822    
   6511.400      0.6408268    
   6512.300      0.6400979    
   6513.200      0.6394159    
   6514.100      0.6359362    
   6515.000      0.6327766    
   6515.900      0.6327540    
   6516.800      0.6332909    
   6517.700      0.6331462    
   6518.600      0.6347089    
   6519.500      0.6371914    
   6520.400      0.6373506    
   6521.300      0.6347678    
   6522.200      0.6336558    
   6523.100      0.6333892    
   6524.000      0.6314549    
   6524.900      0.6279274    
   6525.800      0.6249632    
   6526.700      0.6226751    
   6527.600      0.6207986    
   6528.500      0.6196039    
   6529.400      0.6203043    
   6530.300      0.6191444    
   6531.200      0.6160125    
   6532.100      0.6126297    
   6533.000      0.6107309    
   6533.900      0.6106013    
   6534.800      0.6107402    
   6535.700      0.6092810    
   6536.600      0.6069190    
   6537.500      0.6024038    
   6538.400      0.5983315    
   6539.300      0.5966032    
   6540.200      0.5962978    
   6541.100      0.5933654    
   6542.000      0.5890273    
   6542.900      0.5856224    
   6543.800      0.5814262    
   6544.700      0.5785863    
   6545.600      0.5764948    
   6546.500      0.5720857    
   6547.400      0.5648442    
   6548.300      0.5582191    
   6549.200      0.5526261    
   6550.100      0.5469252    
   6551.000      0.5384710    
   6551.900      0.5293651    
   6552.800      0.5219784    
   6553.700      0.5156705    
   6554.600      0.5051721    
   6555.500      0.4915849    
   6556.400      0.4789820    
   6557.300      0.4661718    
   6558.200      0.4503303    
   6559.100      0.4319541    
   6560.000      0.4062395    
   6560.900      0.3704863    
   6561.800      0.3327994    
   6562.700      0.3108400    
   6563.600      0.3181366    
   6564.500      0.3521003    
   6565.400      0.3929699    
   6566.300      0.4238179    
   6567.200      0.4445232    
   6568.100      0.4598281    
   6569.000      0.4724717    
   6569.900      0.4852544    
   6570.800      0.4996211    
   6571.700      0.5119630    
   6572.600      0.5204713    
   6573.500      0.5262058    
